peak,cell,es,se,pv
579.7,other,-0.500404027410497,0.546040128588395,0.359444793583622
581.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
581.7,gfap,0.500404027410497,0.546040128588395,0.359444793583622
583,other,0.500404027410497,0.546040128588395,0.359444793583622
583.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
584.4,both,-0.500404027410497,0.546040128588395,0.359444793583622
584.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
584.7,both,-0.500404027410497,0.546040128588395,0.359444793583622
585.6,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
586.8,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
587.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
588,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
590,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
591.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
593.8,gfap,0.500404027410497,0.546040128588395,0.359444793583622
593.9,both,-0.500404027410497,0.546040128588395,0.359444793583622
594.3,ki67,0.500404027410497,0.546040128588395,0.359444793583622
594.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
595,both,0.500404027410497,0.546040128588395,0.359444793583622
595.3,gfap,0.500404027410497,0.546040128588395,0.359444793583622
595.6,ki67,0.500404027410497,0.546040128588395,0.359444793583622
596.1,gfap,0.500404027410497,0.546040128588395,0.359444793583622
596.1,ki67,0.500404027410497,0.546040128588395,0.359444793583622
596.2,ki67,0.500404027410497,0.546040128588395,0.359444793583622
599.9,ki67,0.500404027410497,0.546040128588395,0.359444793583622
600.2,gfap,0.500404027410497,0.546040128588395,0.359444793583622
600.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
603.2,both,-0.500404027410497,0.546040128588395,0.359444793583622
603.7,other,-0.500404027410497,0.546040128588395,0.359444793583622
604.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
604.3,other,0.500404027410497,0.546040128588395,0.359444793583622
604.4,both,0.500404027410497,0.546040128588395,0.359444793583622
605.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
605.4,gfap,0.500404027410497,0.546040128588395,0.359444793583622
605.8,other,0.500404027410497,0.546040128588395,0.359444793583622
606,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
607,ki67,0.500404027410497,0.546040128588395,0.359444793583622
607.3,other,0.500404027410497,0.546040128588395,0.359444793583622
607.6,gfap,0.500404027410497,0.546040128588395,0.359444793583622
607.6,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
609.1,other,0.500404027410497,0.546040128588395,0.359444793583622
610.7,gfap,0.500404027410497,0.546040128588395,0.359444793583622
611.6,ki67,0.500404027410497,0.546040128588395,0.359444793583622
612.8,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
612.8,other,-0.500404027410497,0.546040128588395,0.359444793583622
612.9,both,-0.500404027410497,0.546040128588395,0.359444793583622
613.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
614.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
614.3,other,0.500404027410497,0.546040128588395,0.359444793583622
614.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
616.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
616.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
617.6,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
617.6,ki67,0.500404027410497,0.546040128588395,0.359444793583622
617.8,other,0.500404027410497,0.546040128588395,0.359444793583622
618.2,ki67,0.500404027410497,0.546040128588395,0.359444793583622
618.4,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
618.4,other,-0.500404027410497,0.546040128588395,0.359444793583622
619.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
619.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
620.6,other,0.500404027410497,0.546040128588395,0.359444793583622
620.7,gfap,0.500404027410497,0.546040128588395,0.359444793583622
620.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
621.8,ki67,0.500404027410497,0.546040128588395,0.359444793583622
621.9,gfap,0.500404027410497,0.546040128588395,0.359444793583622
622.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
626.7,other,0.500404027410497,0.546040128588395,0.359444793583622
627.3,both,0.500404027410497,0.546040128588395,0.359444793583622
627.7,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
627.7,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
628.3,other,0.500404027410497,0.546040128588395,0.359444793583622
629.6,gfap,0.500404027410497,0.546040128588395,0.359444793583622
630.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
630.6,gfap,0.500404027410497,0.546040128588395,0.359444793583622
631.2,ki67,0.500404027410497,0.546040128588395,0.359444793583622
631.2,other,0.500404027410497,0.546040128588395,0.359444793583622
632.8,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
633.8,both,-0.500404027410497,0.546040128588395,0.359444793583622
633.8,ki67,0.500404027410497,0.546040128588395,0.359444793583622
635.8,other,-0.500404027410497,0.546040128588395,0.359444793583622
636,ki67,0.500404027410497,0.546040128588395,0.359444793583622
638.2,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
638.2,other,0.500404027410497,0.546040128588395,0.359444793583622
638.4,other,-0.500404027410497,0.546040128588395,0.359444793583622
638.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
638.9,other,0.500404027410497,0.546040128588395,0.359444793583622
639,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
639.2,other,0.500404027410497,0.546040128588395,0.359444793583622
639.9,other,0.500404027410497,0.546040128588395,0.359444793583622
641.2,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
641.9,other,-0.500404027410497,0.546040128588395,0.359444793583622
642.1,other,0.500404027410497,0.546040128588395,0.359444793583622
643.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
643.9,gfap,0.500404027410497,0.546040128588395,0.359444793583622
644.3,gfap,0.500404027410497,0.546040128588395,0.359444793583622
644.3,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
644.7,both,-0.500404027410497,0.546040128588395,0.359444793583622
644.7,other,0.500404027410497,0.546040128588395,0.359444793583622
645.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
647.1,both,0.500404027410497,0.546040128588395,0.359444793583622
647.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
647.9,both,-0.500404027410497,0.546040128588395,0.359444793583622
647.9,other,-0.500404027410497,0.546040128588395,0.359444793583622
648.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
648.2,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
648.3,gfap,0.500404027410497,0.546040128588395,0.359444793583622
648.3,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
649.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
649.1,other,0.500404027410497,0.546040128588395,0.359444793583622
649.7,both,-0.500404027410497,0.546040128588395,0.359444793583622
649.8,both,-0.500404027410497,0.546040128588395,0.359444793583622
650.1,ki67,0.500404027410497,0.546040128588395,0.359444793583622
651.6,ki67,0.500404027410497,0.546040128588395,0.359444793583622
653,gfap,0.500404027410497,0.546040128588395,0.359444793583622
653.3,gfap,0.500404027410497,0.546040128588395,0.359444793583622
654.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
656.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
656.7,both,0.500404027410497,0.546040128588395,0.359444793583622
657.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
658.2,gfap,0.500404027410497,0.546040128588395,0.359444793583622
659.1,other,0.500404027410497,0.546040128588395,0.359444793583622
659.2,gfap,0.500404027410497,0.546040128588395,0.359444793583622
659.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
661.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
662.4,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
663.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
663.4,gfap,0.500404027410497,0.546040128588395,0.359444793583622
664.8,both,0.500404027410497,0.546040128588395,0.359444793583622
665.3,ki67,0.500404027410497,0.546040128588395,0.359444793583622
665.4,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
665.6,ki67,0.500404027410497,0.546040128588395,0.359444793583622
666.4,both,0.500404027410497,0.546040128588395,0.359444793583622
666.8,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
666.9,both,-0.500404027410497,0.546040128588395,0.359444793583622
666.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
667.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
667.3,both,0.500404027410497,0.546040128588395,0.359444793583622
667.4,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
669.2,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
669.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
669.9,other,0.500404027410497,0.546040128588395,0.359444793583622
670.1,both,-0.500404027410497,0.546040128588395,0.359444793583622
670.2,ki67,0.500404027410497,0.546040128588395,0.359444793583622
670.5,gfap,0.500404027410497,0.546040128588395,0.359444793583622
672.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
672.8,both,-0.500404027410497,0.546040128588395,0.359444793583622
672.9,ki67,0.500404027410497,0.546040128588395,0.359444793583622
673.3,gfap,0.500404027410497,0.546040128588395,0.359444793583622
675,other,-0.500404027410497,0.546040128588395,0.359444793583622
675.1,other,-0.500404027410497,0.546040128588395,0.359444793583622
677.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
677.3,other,0.500404027410497,0.546040128588395,0.359444793583622
678.9,both,-0.500404027410497,0.546040128588395,0.359444793583622
678.9,other,0.500404027410497,0.546040128588395,0.359444793583622
679,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
679.6,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
680.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
680.4,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
681.1,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
682.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
683.2,both,-0.500404027410497,0.546040128588395,0.359444793583622
683.9,other,0.500404027410497,0.546040128588395,0.359444793583622
684.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
684.8,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
685.2,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
685.2,other,-0.500404027410497,0.546040128588395,0.359444793583622
685.4,both,-0.500404027410497,0.546040128588395,0.359444793583622
686,other,-0.500404027410497,0.546040128588395,0.359444793583622
686.2,gfap,0.500404027410497,0.546040128588395,0.359444793583622
686.8,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
687,both,0.500404027410497,0.546040128588395,0.359444793583622
687.4,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
687.4,other,0.500404027410497,0.546040128588395,0.359444793583622
687.8,both,0.500404027410497,0.546040128588395,0.359444793583622
688.2,both,0.500404027410497,0.546040128588395,0.359444793583622
688.7,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
689.1,other,-0.500404027410497,0.546040128588395,0.359444793583622
689.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
691.3,ki67,0.500404027410497,0.546040128588395,0.359444793583622
692.1,other,0.500404027410497,0.546040128588395,0.359444793583622
692.9,ki67,0.500404027410497,0.546040128588395,0.359444793583622
693.1,both,0.500404027410497,0.546040128588395,0.359444793583622
693.9,gfap,0.500404027410497,0.546040128588395,0.359444793583622
693.9,other,-0.500404027410497,0.546040128588395,0.359444793583622
694.9,other,0.500404027410497,0.546040128588395,0.359444793583622
695.9,other,-0.500404027410497,0.546040128588395,0.359444793583622
696.6,gfap,0.500404027410497,0.546040128588395,0.359444793583622
696.7,other,0.500404027410497,0.546040128588395,0.359444793583622
697.7,other,-0.500404027410497,0.546040128588395,0.359444793583622
699.8,gfap,0.500404027410497,0.546040128588395,0.359444793583622
699.9,other,0.500404027410497,0.546040128588395,0.359444793583622
703.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
703.9,other,0.500404027410497,0.546040128588395,0.359444793583622
711.4,both,0.500404027410497,0.546040128588395,0.359444793583622
711.7,other,-0.500404027410497,0.546040128588395,0.359444793583622
712.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
712.2,both,0.500404027410497,0.546040128588395,0.359444793583622
712.9,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
712.9,other,-0.500404027410497,0.546040128588395,0.359444793583622
714.1,gfap,0.500404027410497,0.546040128588395,0.359444793583622
714.1,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
714.9,both,0.500404027410497,0.546040128588395,0.359444793583622
715.1,ki67,0.500404027410497,0.546040128588395,0.359444793583622
715.3,both,-0.500404027410497,0.546040128588395,0.359444793583622
715.3,ki67,0.500404027410497,0.546040128588395,0.359444793583622
715.7,ki67,0.500404027410497,0.546040128588395,0.359444793583622
716.8,both,0.500404027410497,0.546040128588395,0.359444793583622
717,both,0.500404027410497,0.546040128588395,0.359444793583622
717,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
717,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
717.2,both,-0.500404027410497,0.546040128588395,0.359444793583622
719.6,both,0.500404027410497,0.546040128588395,0.359444793583622
720.4,both,0.500404027410497,0.546040128588395,0.359444793583622
721.3,both,0.500404027410497,0.546040128588395,0.359444793583622
721.3,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
723.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
723.3,other,0.500404027410497,0.546040128588395,0.359444793583622
725.6,other,-0.500404027410497,0.546040128588395,0.359444793583622
726.1,both,-0.500404027410497,0.546040128588395,0.359444793583622
727.7,other,-0.500404027410497,0.546040128588395,0.359444793583622
728.2,other,0.500404027410497,0.546040128588395,0.359444793583622
728.3,other,0.500404027410497,0.546040128588395,0.359444793583622
729.4,gfap,0.500404027410497,0.546040128588395,0.359444793583622
730.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
730.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
730.8,both,-0.500404027410497,0.546040128588395,0.359444793583622
731,gfap,0.500404027410497,0.546040128588395,0.359444793583622
732.2,other,0.500404027410497,0.546040128588395,0.359444793583622
733.8,ki67,0.500404027410497,0.546040128588395,0.359444793583622
734.8,ki67,-0.500404027410497,0.546040128588395,0.359444793583622
735.6,both,-0.500404027410497,0.546040128588395,0.359444793583622
735.6,other,0.500404027410497,0.546040128588395,0.359444793583622
736.2,both,0.500404027410497,0.546040128588395,0.359444793583622
737.2,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
738.4,ki67,0.500404027410497,0.546040128588395,0.359444793583622
738.8,other,-0.500404027410497,0.546040128588395,0.359444793583622
739.3,gfap,-0.500404027410497,0.546040128588395,0.359444793583622
739.3,other,-0.500404027410497,0.546040128588395,0.359444793583622
739.8,ki67,0.500404027410497,0.546040128588395,0.359444793583622
739.8,other,-0.500404027410497,0.546040128588395,0.359444793583622
